일자,시각,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),적설(cm)
2017-04-28,18,16.9,,4.4,200.0,49.0,1.0,0.88,
2017-04-28,19,15.5,,2.9,200.0,57.0,0.7,0.29,
2017-04-28,20,13.9,,2.8,200.0,66.0,0.0,0.02,
2017-04-28,21,12.8,,2.7,200.0,69.0,,,
2017-04-28,22,12.2,,2.3,230.0,72.0,,,
2017-04-28,23,11.7,,1.3,270.0,76.0,,,
2017-04-29,0,11.5,,1.2,250.0,73.0,,,
2017-04-29,1,11.3,,1.6,250.0,71.0,,,
2017-04-29,2,10.9,,1.4,270.0,74.0,,,
2017-04-29,3,10.5,,1.2,250.0,74.0,,,
2017-04-29,4,10.2,,0.7,290.0,75.0,,,
2017-04-29,5,9.9,,0.3,0.0,77.0,,,
2017-04-29,6,9.6,,0.9,270.0,73.0,0.0,0.03,
2017-04-29,7,10.1,,2.0,50.0,70.0,0.8,0.33,
2017-04-29,8,13.0,,2.6,70.0,65.0,1.0,0.92,
2017-04-29,9,15.5,,1.9,50.0,53.0,1.0,1.57,
2017-04-29,10,17.4,,2.7,180.0,46.0,1.0,2.19,
2017-04-29,11,19.7,,2.4,230.0,41.0,1.0,2.64,
2017-04-29,12,21.6,,3.5,200.0,34.0,1.0,2.94,
2017-04-29,13,22.1,,6.0,230.0,22.0,1.0,3.1,
2017-04-29,14,23.1,,4.3,250.0,23.0,1.0,2.99,
2017-04-29,15,23.5,,4.1,250.0,20.0,1.0,2.7,
2017-04-29,16,23.5,,4.1,230.0,17.0,1.0,2.21,
2017-04-29,17,22.6,,5.4,200.0,18.0,1.0,1.6,
2017-04-29,18,21.7,,3.8,230.0,19.0,1.0,0.9,
2017-04-29,19,20.1,,4.2,250.0,22.0,0.7,0.31,
2017-04-29,20,19.2,,4.1,200.0,23.0,0.0,0.02,
2017-04-29,21,18.2,,2.2,230.0,30.0,,,
2017-04-29,22,17.3,,2.9,200.0,37.0,,,
2017-04-29,23,16.6,,2.3,200.0,47.0,,,
2017-04-30,0,16.2,,2.8,230.0,51.0,,,
2017-04-30,1,16.0,,2.8,200.0,55.0,,,
2017-04-30,2,15.8,,3.1,200.0,60.0,,,
2017-04-30,3,15.6,,2.1,200.0,65.0,,,
2017-04-30,4,14.9,,1.0,160.0,63.0,,,
2017-04-30,5,14.0,,0.4,0.0,71.0,,,
2017-04-30,6,13.7,,0.3,0.0,71.0,0.0,0.02,
2017-04-30,7,14.3,,0.6,20.0,69.0,0.0,0.26,
2017-04-30,8,16.4,,1.0,70.0,62.0,1.0,0.72,
2017-04-30,9,18.2,,2.4,250.0,60.0,1.0,1.33,
2017-04-30,10,20.3,,2.6,180.0,56.0,1.0,1.95,
2017-04-30,11,22.3,,2.8,180.0,51.0,1.0,2.42,
2017-04-30,12,24.5,,3.5,200.0,38.0,1.0,2.79,
2017-04-30,13,26.3,,4.3,200.0,31.0,1.0,2.91,
2017-04-30,14,27.4,,3.7,230.0,28.0,1.0,2.78,
2017-04-30,15,27.2,,4.3,250.0,31.0,1.0,2.41,
2017-04-30,16,26.6,,4.0,270.0,39.0,1.0,1.92,
2017-04-30,17,25.6,,3.0,250.0,41.0,1.0,1.36,
2017-04-30,18,22.5,,3.7,270.0,53.0,1.0,0.79,
2017-04-30,19,20.6,,2.6,270.0,60.0,0.4,0.28,
2017-04-30,20,18.8,,3.9,270.0,64.0,0.0,0.02,
2017-04-30,21,17.7,,2.5,270.0,66.0,,,
2017-04-30,22,16.6,,2.1,250.0,71.0,,,
2017-04-30,23,15.8,,3.0,200.0,76.0,,,
2017-05-01,0,15.1,,1.6,250.0,79.0,,,
2017-05-01,1,14.6,,1.1,270.0,82.0,,,
2017-05-01,2,14.2,,2.0,270.0,83.0,,,
2017-05-01,3,13.8,,0.2,0.0,86.0,,,
2017-05-01,4,13.4,,0.3,0.0,86.0,,,
2017-05-01,5,13.1,,0.7,360.0,84.0,,,
2017-05-01,6,12.8,,1.4,50.0,84.0,0.0,0.02,
2017-05-01,7,13.7,,1.9,70.0,65.0,0.5,0.3,
2017-05-01,8,16.6,,2.7,70.0,44.0,1.0,0.92,
2017-05-01,9,19.4,,3.6,50.0,37.0,1.0,1.64,
2017-05-01,10,21.5,,1.9,70.0,37.0,1.0,2.26,
2017-05-01,11,23.1,,1.5,90.0,34.0,1.0,2.75,
2017-05-01,12,24.7,,2.4,90.0,30.0,1.0,3.05,
2017-05-01,13,26.3,,2.1,50.0,25.0,1.0,3.13,
2017-05-01,14,27.4,,1.7,90.0,23.0,1.0,2.99,
2017-05-01,15,27.8,,1.5,270.0,22.0,1.0,2.64,
2017-05-01,16,28.1,,2.0,200.0,19.0,1.0,2.18,
2017-05-01,17,26.7,,4.2,250.0,32.0,1.0,1.47,
2017-05-01,18,24.4,,3.6,290.0,39.0,1.0,0.7,
2017-05-01,19,22.7,,3.1,290.0,41.0,0.4,0.23,
2017-05-01,20,21.3,,0.8,270.0,47.0,0.0,0.02,
2017-05-01,21,20.3,,0.9,290.0,49.0,,,
2017-05-01,22,19.3,,3.7,270.0,52.0,,,
2017-05-01,23,18.6,,0.3,0.0,58.0,,,
2017-05-02,0,17.8,,1.2,290.0,59.0,,,
2017-05-02,1,17.1,,0.8,50.0,53.0,,,
2017-05-02,2,16.3,,2.4,50.0,59.0,,,
2017-05-02,3,15.9,,1.7,90.0,59.0,,,
2017-05-02,4,15.7,,1.2,20.0,63.0,,,
2017-05-02,5,15.5,,0.4,0.0,66.0,,,
2017-05-02,6,15.3,,2.6,270.0,69.0,0.0,0.02,
2017-05-02,7,15.3,,1.5,290.0,68.0,0.1,0.26,
2017-05-02,8,17.0,,0.4,0.0,59.0,1.0,0.76,
2017-05-02,9,19.8,,2.1,70.0,48.0,1.0,1.35,
2017-05-02,10,22.2,,2.2,70.0,38.0,1.0,2.09,
2017-05-02,11,24.0,,1.5,20.0,34.0,1.0,2.45,
2017-05-02,12,25.4,,1.7,20.0,30.0,1.0,2.75,
2017-05-02,13,27.1,,2.2,200.0,29.0,1.0,2.71,
2017-05-02,14,26.8,,2.6,230.0,30.0,0.9,2.2,
2017-05-02,15,27.7,,1.3,90.0,27.0,1.0,2.39,
2017-05-02,16,26.6,,3.1,270.0,33.0,0.4,1.34,
2017-05-02,17,24.8,,3.6,270.0,33.0,0.0,0.91,
2017-05-02,18,23.5,,4.4,290.0,33.0,0.3,0.68,
2017-05-02,19,21.6,,3.7,270.0,36.0,0.0,0.29,
2017-05-02,20,20.1,,1.2,250.0,42.0,0.0,0.01,
2017-05-02,21,19.4,,2.4,270.0,39.0,,,
2017-05-02,22,19.2,,3.0,290.0,29.0,,,
2017-05-02,23,18.8,,2.9,320.0,31.0,,,
2017-05-03,0,18.4,,3.1,290.0,31.0,,,
2017-05-03,1,17.6,,2.3,270.0,34.0,,,
2017-05-03,2,16.8,,1.6,270.0,40.0,,,
2017-05-03,3,16.1,,0.6,290.0,45.0,,,
2017-05-03,4,15.4,,0.9,20.0,50.0,,,
2017-05-03,5,14.8,,0.9,20.0,51.0,,,
2017-05-03,6,14.6,,0.6,360.0,53.0,0.0,0.03,
2017-05-03,7,15.0,,1.1,270.0,50.0,0.8,0.34,
2017-05-03,8,17.4,,0.3,0.0,39.0,1.0,0.94,
2017-05-03,9,20.0,,1.0,250.0,32.0,1.0,1.59,
2017-05-03,10,23.3,,1.2,90.0,32.0,1.0,2.2,
2017-05-03,11,25.6,,1.8,20.0,29.0,1.0,2.63,
2017-05-03,12,27.3,,2.7,160.0,26.0,1.0,2.97,
2017-05-03,13,28.4,,1.9,50.0,20.0,1.0,3.1,
2017-05-03,14,29.6,,2.5,270.0,22.0,1.0,2.9,
2017-05-03,15,30.0,,3.2,230.0,16.0,1.0,2.59,
2017-05-03,16,29.2,,3.9,270.0,25.0,1.0,2.1,
2017-05-03,17,28.1,,4.4,270.0,25.0,1.0,1.44,
2017-05-03,18,25.9,,7.0,270.0,25.0,1.0,0.87,
2017-05-03,19,22.7,,4.7,270.0,34.0,0.8,0.33,
2017-05-03,20,20.7,,3.7,270.0,37.0,0.0,0.02,
2017-05-03,21,20.2,,2.8,270.0,33.0,,,
2017-05-03,22,19.4,,0.3,0.0,42.0,,,
2017-05-03,23,18.5,,0.6,290.0,45.0,,,
2017-05-04,0,17.7,,1.0,270.0,43.0,,,
2017-05-04,1,17.4,,1.3,230.0,44.0,,,
2017-05-04,2,17.0,,0.5,340.0,47.0,,,
2017-05-04,3,16.0,,0.1,0.0,52.0,,,
2017-05-04,4,15.3,,1.8,50.0,52.0,,,
2017-05-04,5,14.9,,0.9,70.0,51.0,,,
2017-05-04,6,14.8,,1.3,20.0,55.0,0.0,0.04,
2017-05-04,7,15.7,,1.4,50.0,51.0,0.4,0.33,
2017-05-04,8,18.7,,1.3,50.0,43.0,1.0,0.89,
2017-05-04,9,21.8,,1.0,50.0,34.0,1.0,1.56,
2017-05-04,10,24.0,,1.7,160.0,34.0,1.0,2.07,
2017-05-04,11,25.2,,1.7,320.0,30.0,1.0,2.29,
2017-05-04,12,25.3,,2.4,340.0,31.0,0.8,2.04,
2017-05-04,13,26.4,,2.1,290.0,28.0,0.9,2.43,
2017-05-04,14,26.7,,3.4,250.0,30.0,0.8,1.83,
2017-05-04,15,26.3,,3.9,270.0,31.0,0.8,2.04,
2017-05-04,16,25.0,,4.9,270.0,37.0,0.3,1.22,
2017-05-04,17,23.8,,3.5,270.0,39.0,0.0,0.51,
2017-05-04,18,23.3,,3.5,290.0,40.0,0.0,0.42,
2017-05-04,19,22.6,,2.3,270.0,43.0,0.0,0.2,
2017-05-04,20,21.4,,3.7,270.0,49.0,0.0,0.02,
2017-05-04,21,20.8,,1.8,290.0,48.0,,,
2017-05-04,22,20.5,,1.6,250.0,54.0,,,
2017-05-04,23,20.3,,2.3,270.0,55.0,,,
2017-05-05,0,20.0,,2.2,270.0,58.0,,,
2017-05-05,1,19.8,,2.2,270.0,58.0,,,
2017-05-05,2,19.4,,2.7,270.0,59.0,,,
2017-05-05,3,18.9,,2.3,270.0,60.0,,,
2017-05-05,4,18.6,,2.3,290.0,61.0,,,
2017-05-05,5,18.3,,2.3,270.0,64.0,,,
2017-05-05,6,17.9,,1.6,270.0,67.0,0.0,0.03,
2017-05-05,7,18.0,,0.3,0.0,61.0,0.4,0.3,
2017-05-05,8,19.6,,1.4,290.0,54.0,1.0,0.98,
2017-05-05,9,21.7,,0.9,230.0,47.0,1.0,1.38,
2017-05-05,10,24.0,,2.2,200.0,42.0,1.0,2.29,
2017-05-05,11,25.3,,2.6,200.0,39.0,1.0,2.82,
2017-05-05,12,26.0,,3.3,230.0,40.0,1.0,2.92,
2017-05-05,13,25.6,,3.9,250.0,41.0,0.8,2.32,
2017-05-05,14,26.3,,4.3,230.0,39.0,1.0,2.35,
2017-05-05,15,26.6,,4.8,230.0,38.0,1.0,2.75,
2017-05-05,16,25.7,,5.6,250.0,41.0,1.0,2.26,
2017-05-05,17,23.7,,6.4,270.0,49.0,1.0,1.69,
2017-05-05,18,22.5,,4.1,270.0,54.0,1.0,1.01,
2017-05-05,19,19.7,,4.3,250.0,60.0,0.4,0.26,
2017-05-05,20,18.8,,4.6,270.0,69.0,0.0,0.02,
2017-05-05,21,18.1,,4.6,270.0,73.0,,,
2017-05-05,22,17.5,,3.1,250.0,78.0,,,
2017-05-05,23,16.3,,4.5,250.0,78.0,,,
2017-05-06,0,15.5,,5.4,290.0,48.0,,,
2017-05-06,1,14.2,,4.9,340.0,33.0,,,
2017-05-06,2,13.2,,2.5,360.0,25.0,,,
2017-05-06,3,12.3,,2.8,360.0,22.0,,,
2017-05-06,4,11.8,,2.5,320.0,21.0,,,
2017-05-06,5,11.0,,1.3,270.0,25.0,,,
2017-05-06,6,10.1,,0.9,270.0,29.0,0.0,0.03,
2017-05-06,7,10.6,,0.7,290.0,22.0,0.6,0.39,
2017-05-06,8,13.4,,2.6,250.0,21.0,1.0,1.01,
2017-05-06,9,15.4,,3.1,250.0,19.0,1.0,1.68,
2017-05-06,10,16.8,,4.2,230.0,16.0,1.0,2.28,
2017-05-06,11,18.0,,5.0,230.0,18.0,1.0,2.77,
2017-05-06,12,19.1,,5.2,230.0,18.0,1.0,3.07,
2017-05-06,13,19.2,,5.6,230.0,16.0,1.0,3.12,
2017-05-06,14,18.7,,6.4,250.0,25.0,1.0,2.96,
2017-05-06,15,18.7,,4.9,230.0,36.0,1.0,2.72,
2017-05-06,16,18.0,,7.1,230.0,38.0,1.0,2.23,
2017-05-06,17,17.8,,6.5,230.0,36.0,1.0,1.62,
2017-05-06,18,16.8,,6.2,230.0,41.0,1.0,0.96,
2017-05-06,19,15.4,,5.3,230.0,46.0,0.8,0.36,
2017-05-06,20,14.7,,2.9,250.0,46.0,0.0,0.03,
2017-05-06,21,14.0,,2.9,270.0,43.0,,,
2017-05-06,22,13.5,,2.2,290.0,39.0,,,
2017-05-06,23,12.9,,1.3,250.0,43.0,,,
2017-05-07,0,12.6,,2.4,250.0,48.0,,,
2017-05-07,1,12.3,,1.2,250.0,54.0,,,
2017-05-07,2,11.9,,2.1,250.0,58.0,,,
2017-05-07,3,11.5,,2.4,270.0,64.0,,,
2017-05-07,4,11.5,,2.3,250.0,71.0,,,
2017-05-07,5,11.1,,1.7,250.0,75.0,,,
2017-05-07,6,10.9,,0.8,270.0,77.0,0.0,0.04,
2017-05-07,7,11.9,,2.4,230.0,71.0,0.6,0.36,
2017-05-07,8,13.8,,1.9,230.0,64.0,1.0,0.97,
2017-05-07,9,15.4,,2.7,250.0,62.0,1.0,1.58,
2017-05-07,10,17.5,,3.1,200.0,56.0,1.0,2.28,
2017-05-07,11,19.7,,3.5,230.0,45.0,1.0,2.73,
2017-05-07,12,21.2,,4.2,250.0,26.0,1.0,3.08,
2017-05-07,13,21.4,,5.7,230.0,23.0,1.0,3.19,
2017-05-07,14,21.9,,5.4,270.0,21.0,1.0,3.1,
2017-05-07,15,22.5,,5.6,230.0,23.0,1.0,2.82,
2017-05-07,16,22.2,,5.7,250.0,18.0,1.0,2.4,
2017-05-07,17,21.9,,4.1,250.0,17.0,1.0,1.81,
2017-05-07,18,20.7,,4.3,230.0,19.0,1.0,1.1,
2017-05-07,19,18.5,,5.3,270.0,21.0,1.0,0.41,
2017-05-07,20,17.0,,2.4,270.0,27.0,0.0,0.03,
2017-05-07,21,16.2,,3.5,270.0,29.0,,,
2017-05-07,22,15.4,,2.2,270.0,33.0,,,
2017-05-07,23,14.9,,2.4,250.0,35.0,,,
2017-05-08,0,14.1,,2.0,270.0,41.0,,,
2017-05-08,1,13.0,,0.5,200.0,48.0,,,
2017-05-08,2,12.2,,0.5,250.0,48.0,,,
2017-05-08,3,12.3,,0.7,250.0,49.0,,,
2017-05-08,4,11.8,,0.8,20.0,51.0,,,
2017-05-08,5,11.3,,2.0,50.0,51.0,,,
2017-05-08,6,11.2,,1.8,50.0,52.0,0.0,0.04,
2017-05-08,7,12.5,,1.6,50.0,48.0,0.6,0.38,
2017-05-08,8,15.3,,1.5,160.0,43.0,1.0,0.86,
2017-05-08,9,17.8,,2.1,200.0,47.0,1.0,1.46,
2017-05-08,10,19.6,,2.9,200.0,50.0,1.0,2.11,
2017-05-08,11,21.4,,3.0,230.0,46.0,1.0,2.45,
2017-05-08,12,23.2,,3.7,200.0,45.0,1.0,2.53,
2017-05-08,13,23.1,,3.6,230.0,44.0,0.5,2.03,
2017-05-08,14,23.3,,3.6,230.0,45.0,0.0,1.7,
2017-05-08,15,22.8,,4.3,200.0,40.0,0.0,1.32,
2017-05-08,16,22.3,,2.7,250.0,42.0,0.0,0.95,
2017-05-08,17,21.1,,3.3,230.0,42.0,0.0,0.61,
2017-05-08,18,20.2,,3.0,200.0,40.0,0.0,0.34,
2017-05-08,19,19.3,,2.4,250.0,36.0,0.0,0.13,
2017-05-08,20,18.6,,2.3,270.0,35.0,0.0,0.01,
2017-05-08,21,18.3,,1.0,250.0,37.0,,,
2017-05-08,22,18.0,,1.4,230.0,36.0,,,
2017-05-08,23,17.7,,1.1,270.0,36.0,,,
2017-05-09,0,17.3,,1.3,250.0,39.0,,,
2017-05-09,1,17.2,,0.4,0.0,44.0,,,
2017-05-09,2,16.5,,1.1,50.0,43.0,,,
2017-05-09,3,16.6,,2.8,270.0,48.0,,,
2017-05-09,4,15.7,,2.4,270.0,56.0,,,
2017-05-09,5,15.4,,1.7,270.0,57.0,,,
2017-05-09,6,15.3,,1.1,230.0,54.0,0.0,0.01,
2017-05-09,7,15.6,,2.2,290.0,53.0,0.0,0.1,
2017-05-09,8,16.0,,0.5,230.0,54.0,0.0,0.2,
2017-05-09,9,16.6,0.0,0.9,320.0,53.0,0.0,0.35,
2017-05-09,10,17.2,0.0,0.2,0.0,52.0,0.0,0.39,
2017-05-09,11,18.0,0.0,2.3,50.0,53.0,0.0,0.64,
2017-05-09,12,19.3,0.0,3.2,160.0,52.0,0.3,1.44,
2017-05-09,13,20.0,,1.9,70.0,44.0,0.0,1.39,
2017-05-09,14,22.5,,2.9,70.0,37.0,0.6,2.17,
2017-05-09,15,21.3,,2.3,70.0,43.0,0.4,1.14,
2017-05-09,16,19.9,0.3,0.9,20.0,56.0,0.0,0.16,
2017-05-09,17,18.0,0.7,1.9,270.0,82.0,0.0,0.09,
2017-05-09,18,16.7,1.0,0.7,340.0,88.0,0.0,0.13,
2017-05-09,19,16.3,0.5,1.5,20.0,89.0,0.0,0.11,
2017-05-09,20,15.8,0.0,1.1,50.0,87.0,0.0,0.02,
2017-05-09,21,15.6,0.0,0.3,0.0,86.0,,,
2017-05-09,22,15.4,,1.4,50.0,87.0,,,
2017-05-09,23,15.3,,1.2,20.0,87.0,,,
2017-05-10,0,15.3,,1.4,140.0,77.0,,,
2017-05-10,1,15.4,,1.3,180.0,76.0,,,
2017-05-10,2,15.4,0.0,1.6,180.0,77.0,,,
2017-05-10,3,15.3,0.0,0.4,0.0,78.0,,,
2017-05-10,4,15.0,0.4,1.2,290.0,88.0,,,
2017-05-10,5,14.7,0.6,0.1,0.0,93.0,,,
2017-05-10,6,14.6,0.5,0.9,270.0,94.0,0.0,0.01,
2017-05-10,7,14.5,0.5,1.9,290.0,94.0,0.0,0.09,
2017-05-10,8,15.0,0.5,1.4,290.0,94.0,0.3,0.59,
2017-05-10,9,16.0,,2.8,290.0,84.0,0.5,1.14,
2017-05-10,10,17.2,,2.9,290.0,74.0,1.0,2.11,
2017-05-10,11,17.4,,2.8,290.0,74.0,0.5,1.38,
2017-05-10,12,17.9,,3.4,290.0,67.0,0.6,1.38,
2017-05-10,13,19.1,,2.2,230.0,67.0,0.5,1.77,
2017-05-10,14,19.7,,3.4,250.0,61.0,0.7,1.62,
2017-05-10,15,19.3,,4.3,270.0,65.0,0.6,1.48,
2017-05-10,16,20.6,,3.2,270.0,56.0,0.6,1.44,
2017-05-10,17,20.7,,3.1,250.0,56.0,1.0,1.33,
2017-05-10,18,18.9,,2.8,230.0,59.0,0.7,0.65,
2017-05-10,19,16.9,,3.4,250.0,63.0,0.0,0.26,
2017-05-10,20,15.5,,3.2,270.0,64.0,0.0,0.04,
2017-05-10,21,14.9,,2.5,250.0,66.0,,,
2017-05-10,22,14.5,,1.8,250.0,68.0,,,
2017-05-10,23,14.5,,2.2,200.0,67.0,,,
2017-05-11,0,14.5,0.0,1.7,250.0,71.0,,,
2017-05-11,1,14.1,0.0,0.3,0.0,75.0,,,
2017-05-11,2,13.8,0.0,1.0,20.0,81.0,,,
2017-05-11,3,13.4,,1.4,50.0,79.0,,,
2017-05-11,4,13.2,,1.0,20.0,81.0,,,
2017-05-11,5,13.4,,1.9,70.0,78.0,,,
2017-05-11,6,13.7,,2.5,50.0,77.0,0.0,0.03,
2017-05-11,7,14.2,,2.1,50.0,75.0,0.0,0.12,
2017-05-11,8,15.1,,2.2,70.0,71.0,0.0,0.37,
2017-05-11,9,16.8,,1.8,50.0,62.0,0.0,0.83,
2017-05-11,10,18.3,,0.8,50.0,58.0,0.0,1.09,
2017-05-11,11,19.1,,1.7,180.0,59.0,0.0,1.0,
2017-05-11,12,21.4,,1.8,160.0,54.0,0.7,2.52,
2017-05-11,13,22.9,,1.8,250.0,54.0,1.0,2.86,
2017-05-11,14,23.5,,2.9,250.0,53.0,0.3,1.93,
2017-05-11,15,24.4,,3.3,200.0,52.0,0.9,2.02,
2017-05-11,16,24.1,,2.8,230.0,53.0,0.5,1.44,
2017-05-11,17,24.8,,2.5,200.0,48.0,0.9,1.41,
2017-05-11,18,24.6,,1.6,250.0,49.0,1.0,0.79,
2017-05-11,19,23.2,,2.5,270.0,55.0,0.0,0.25,
2017-05-11,20,22.2,,1.8,250.0,63.0,0.0,0.03,
2017-05-11,21,21.3,,1.2,270.0,71.0,,,
2017-05-11,22,20.7,,1.7,250.0,66.0,,,
2017-05-11,23,19.9,,0.8,250.0,73.0,,,
2017-05-12,0,19.0,,0.6,20.0,78.0,,,
2017-05-12,1,18.6,,1.0,20.0,75.0,,,
2017-05-12,2,18.1,,0.8,20.0,77.0,,,
2017-05-12,3,18.0,,1.3,20.0,75.0,,,
2017-05-12,4,19.0,,1.7,200.0,65.0,,,
2017-05-12,5,19.4,,2.3,200.0,65.0,,,
2017-05-12,6,19.5,,3.3,230.0,67.0,0.0,0.03,
2017-05-12,7,19.4,,2.7,200.0,71.0,0.0,0.17,
2017-05-12,8,19.7,,2.7,230.0,71.0,0.0,0.29,
2017-05-12,9,19.8,,2.8,230.0,71.0,0.0,0.25,
2017-05-12,10,20.3,,2.4,230.0,69.0,0.0,0.62,
2017-05-12,11,20.7,,2.7,230.0,70.0,0.0,0.59,
2017-05-12,12,20.8,,2.2,270.0,70.0,0.0,0.46,
2017-05-12,13,21.0,,2.1,250.0,71.0,0.0,0.46,
2017-05-12,14,20.2,,3.8,250.0,75.0,0.0,0.25,
2017-05-12,15,19.3,,2.7,250.0,76.0,0.0,0.23,
2017-05-12,16,19.8,,2.9,200.0,68.0,0.0,0.79,
2017-05-12,17,19.8,,3.0,230.0,66.0,0.0,0.64,
2017-05-12,18,19.8,,2.4,200.0,65.0,0.0,0.44,
2017-05-12,19,19.6,,1.7,230.0,66.0,0.0,0.28,
2017-05-12,20,19.1,,2.5,200.0,66.0,0.0,0.07,
2017-05-12,21,18.6,,1.0,270.0,70.0,,,
2017-05-12,22,18.2,,1.3,200.0,70.0,,,
2017-05-12,23,17.6,,1.2,200.0,73.0,,,
2017-05-13,0,16.8,,0.8,250.0,79.0,,,
2017-05-13,1,16.4,,1.4,250.0,79.0,,,
2017-05-13,2,16.1,,2.9,270.0,83.0,,,
2017-05-13,3,15.8,,2.3,270.0,84.0,,,
2017-05-13,4,15.5,,0.7,360.0,86.0,,,
2017-05-13,5,15.1,,0.3,0.0,88.0,,,
2017-05-13,6,14.8,,1.3,50.0,87.0,0.0,0.04,
2017-05-13,7,15.5,,1.0,50.0,83.0,0.0,0.21,
2017-05-13,8,17.1,,3.4,90.0,76.0,0.0,0.59,
2017-05-13,9,19.1,,2.4,110.0,69.0,0.5,1.2,
2017-05-13,10,20.6,,3.5,110.0,63.0,0.7,1.57,
2017-05-13,11,20.6,,2.1,140.0,62.0,0.0,0.78,
2017-05-13,12,22.6,,4.2,160.0,55.0,0.6,1.77,
2017-05-13,13,22.0,,5.5,180.0,57.0,0.1,0.68,
2017-05-13,14,22.2,,4.9,180.0,56.0,0.1,0.65,
2017-05-13,15,18.4,4.0,8.0,230.0,77.0,0.0,0.06,
2017-05-13,16,16.3,2.0,5.9,230.0,88.0,0.0,0.11,
2017-05-13,17,15.2,,7.4,230.0,84.0,0.0,0.21,
2017-05-13,18,14.8,,3.7,230.0,82.0,0.0,0.16,
2017-05-13,19,15.0,,2.7,230.0,81.0,0.2,0.27,
2017-05-13,20,14.2,,3.4,200.0,83.0,0.0,0.05,
2017-05-13,21,13.6,,3.1,200.0,84.0,,,
2017-05-13,22,13.1,,3.0,230.0,84.0,,,
2017-05-13,23,12.8,,1.3,200.0,85.0,,,
2017-05-14,0,12.4,,3.5,200.0,84.0,,,
2017-05-14,1,12.3,,4.0,230.0,85.0,,,
2017-05-14,2,12.1,,3.2,230.0,85.0,,,
2017-05-14,3,11.9,,2.8,230.0,85.0,,,
2017-05-14,4,11.7,,2.5,230.0,85.0,,,
2017-05-14,5,11.4,,2.4,250.0,84.0,,,
2017-05-14,6,11.1,,1.3,270.0,84.0,0.1,0.06,
2017-05-14,7,11.9,,2.2,250.0,71.0,1.0,0.49,
2017-05-14,8,14.1,,3.2,250.0,59.0,1.0,1.16,
2017-05-14,9,15.8,,5.0,270.0,55.0,1.0,1.84,
2017-05-14,10,17.1,,5.3,270.0,40.0,1.0,2.47,
2017-05-14,11,18.3,,5.3,290.0,37.0,1.0,2.93,
2017-05-14,12,18.6,,6.0,270.0,43.0,1.0,3.24,
2017-05-14,13,19.4,,5.7,250.0,40.0,1.0,3.37,
2017-05-14,14,20.0,,4.9,270.0,35.0,1.0,3.23,
2017-05-14,15,20.5,,4.6,270.0,34.0,1.0,2.96,
2017-05-14,16,20.3,,5.5,270.0,35.0,1.0,2.45,
2017-05-14,17,19.7,,5.7,250.0,35.0,1.0,1.85,
2017-05-14,18,18.9,,5.0,270.0,40.0,1.0,1.15,
2017-05-14,19,17.3,,3.8,250.0,47.0,1.0,0.46,
2017-05-14,20,15.7,,3.2,270.0,52.0,0.0,0.05,
2017-05-14,21,15.0,,2.5,230.0,56.0,,,
2017-05-14,22,14.3,,2.6,250.0,60.0,,,
2017-05-14,23,14.0,,2.2,250.0,61.0,,,
2017-05-15,0,13.4,,1.9,200.0,69.0,,,
2017-05-15,1,12.9,,1.9,230.0,71.0,,,
2017-05-15,2,12.9,,2.4,270.0,66.0,,,
2017-05-15,3,12.6,,1.0,270.0,65.0,,,
2017-05-15,4,12.4,,1.3,250.0,64.0,,,
2017-05-15,5,12.5,,2.5,250.0,64.0,,,
2017-05-15,6,12.4,,2.3,250.0,67.0,0.2,0.06,
2017-05-15,7,13.3,,3.3,250.0,65.0,1.0,0.52,
2017-05-15,8,15.0,,2.9,250.0,59.0,1.0,1.16,
2017-05-15,9,16.6,,3.1,270.0,53.0,1.0,1.88,
2017-05-15,10,17.1,,2.4,270.0,55.0,0.7,1.81,
2017-05-15,11,18.4,,2.9,250.0,51.0,0.9,2.33,
2017-05-15,12,19.0,,3.2,270.0,49.0,0.9,2.32,
2017-05-15,13,18.8,,3.7,290.0,53.0,0.2,1.18,
2017-05-15,14,19.6,,4.1,290.0,53.0,0.8,2.65,
2017-05-15,15,19.2,,3.5,290.0,54.0,0.7,1.58,
2017-05-15,16,18.9,,4.2,270.0,55.0,0.4,0.83,
2017-05-15,17,18.1,,4.1,270.0,61.0,0.0,0.61,
2017-05-15,18,17.8,,3.2,270.0,60.0,0.1,0.31,
2017-05-15,19,17.1,,2.4,270.0,61.0,0.2,0.24,
2017-05-15,20,16.6,,1.7,230.0,64.0,0.0,0.02,
2017-05-15,21,16.2,0.0,2.4,200.0,65.0,,,
2017-05-15,22,15.4,0.0,2.8,230.0,71.0,,,
2017-05-15,23,14.4,,3.0,200.0,75.0,,,
2017-05-16,0,13.8,,1.6,250.0,78.0,,,
2017-05-16,1,13.6,,1.7,230.0,80.0,,,
2017-05-16,2,13.7,,2.0,200.0,80.0,,,
2017-05-16,3,13.5,,1.3,270.0,81.0,,,
2017-05-16,4,13.4,,0.9,270.0,81.0,,,
2017-05-16,5,13.4,,1.6,250.0,80.0,,,
2017-05-16,6,13.4,,1.3,250.0,80.0,0.0,0.06,
2017-05-16,7,13.5,,0.8,160.0,78.0,0.4,0.34,
2017-05-16,8,15.1,,1.2,160.0,68.0,1.0,0.95,
